,listing_id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_listings_count,longitude,latitude,room_type,accommodates,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,base_price
159,1120300716913820471,2904820,Salvador,2012-07-11,"Málaga, Spain",within a day,57%,f,1,-4.4191132,36.73252230000001,Private room,2,2,2,0,5.0,f,0.79,78.0
160,894646052451287380,97079426,Malaga Holiday And Rentals,2016-09-28,"Málaga, Spain",within an hour,100%,t,5,-4.36642,36.72173,Private room,1,30,23,2,4.87,f,2.22,35.0
161,567197665567741309,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.422022,36.717407,Entire home/apt,6,2,0,0,5.0,t,0.07,168.0
162,808428493544518996,403721006,Alvaro,2021-05-26,"Andalusia, Spain",within an hour,100%,f,2,-4.41375,36.72588,Entire home/apt,2,3,0,0,4.67,f,0.18,100.0
163,818748109543043338,499357030,Olena,2023-02-03,,within an hour,100%,f,1,-4.4191401824355125,36.724857998223754,Entire home/apt,2,115,95,8,4.69,t,6.83,76.0
164,892550960169629430,324236176,Ondaluz Malaga,2020-01-04,,within an hour,100%,f,10,-4.42288,36.71817,Entire home/apt,8,2,2,0,4.0,f,0.17,180.0
165,989926449872668135,22371898,Ali,2014-10-10,"Málaga, Spain",within an hour,100%,t,43,-4.429675434274887,36.72270595751713,Entire home/apt,2,16,16,5,4.75,t,3.75,60.0
166,51900320,80225433,I Loft Malaga,2016-06-27,"Málaga, Spain",within an hour,100%,f,239,-4.36679,36.72025,Entire home/apt,4,16,3,0,4.25,t,0.56,70.0
167,978910253240574766,518733463,Tetiana,2023-06-07,"Málaga, Spain",within an hour,75%,f,7,-4.436496036141886,36.70198379334717,Private room,4,0,0,0,,f,,100.0
168,39170553,299707679,Alejandro,2019-10-03,"Málaga, Spain",,,f,2,-4.43747,36.71413,Entire home/apt,4,5,0,0,4.0,f,0.14,45.0
169,836786498587133971,277663300,Albert,2019-07-20,"Málaga, Spain",within an hour,96%,f,34,-4.40986,36.72922,Private room,2,2,0,0,3.0,t,0.13,59.0
170,988947997547827187,431239042,Promociones,2021-11-10,,within an hour,90%,f,18,-4.43669,36.70213,Entire home/apt,2,2,2,0,5.0,t,0.26,160.0
171,1129487617553575274,223186286,Pietro,2018-10-29,"Málaga, Spain",within an hour,100%,f,6,-4.442097975505291,36.69992433798923,Entire home/apt,6,1,1,1,5.0,t,1.0,129.0
172,552216382895087303,282734106,Maria Victoria,2019-08-05,,within an hour,100%,t,3,-4.43282,36.70845,Entire home/apt,6,51,17,0,4.9,t,1.8,240.0
173,1117244319632169059,89812313,Ele,2016-08-14,"Andalusia, Spain",within an hour,100%,,85,-4.4362216,36.7188935,Entire home/apt,6,5,5,1,4.6,t,1.74,140.0
174,1187849542779396332,585925943,Lucas,2024-06-26,,,,f,3,-4.417871728916029,36.741295226409434,Entire home/apt,2,0,0,0,,t,,80.0
175,1097143369349710672,563010160,Claudia,2024-02-20,,within an hour,89%,f,7,-4.422635927084954,36.722170396572345,Entire home/apt,3,1,1,1,3.0,t,1.0,90.0
176,22919187,56760015,Alejandro,2016-01-30,"Málaga, Spain",within an hour,100%,f,16,-4.37654,36.72086,Entire home/apt,2,12,5,2,4.83,t,0.15,105.0
177,1025836108592558575,545041476,Millennials Living,2023-11-05,,within an hour,100%,f,6,-4.428593294838788,36.710068339810675,Shared room,2,1,1,0,5.0,t,0.51,46.0
178,894085925069735082,316795838,Renthas Hospitality,2019-12-12,,within an hour,93%,f,88,-4.40826,36.71814,Entire home/apt,6,15,14,1,4.67,t,1.13,1000.0
179,48675398,11778619,Arantxa,2014-01-30,"Málaga, Spain",within an hour,100%,t,14,-4.42699,36.72315,Entire home/apt,4,50,19,1,4.84,f,1.3,90.0
180,1107171013693579186,156228684,Carlos,2017-10-25,"San Rafael, Spain",a few days or more,30%,f,3,-4.425257295370102,36.7233351003175,Private room,2,0,0,0,,f,,49.0
181,826234581101782275,382146507,Lovely,2020-12-29,"Málaga, Spain",within an hour,100%,f,72,-4.41929,36.72341,Entire home/apt,4,41,22,2,4.56,t,2.46,80.0
182,1030280832703923346,547667464,Tatiana,2023-11-22,"Málaga, Spain",,,f,1,-4.4131741552344605,36.72668071491699,Private room,2,0,0,0,,f,,100.0
183,596422678980981703,22371898,Ali,2014-10-10,"Málaga, Spain",within an hour,100%,t,43,-4.41039,36.71666,Entire home/apt,2,108,45,2,4.76,t,4.28,100.0
184,34571853,76605929,Cristina,2016-06-08,"Málaga, Spain",within an hour,100%,f,1,-4.46188,36.71877,Entire home/apt,5,6,0,0,3.83,t,0.1,65.0
185,719619013541206854,89812313,Ele,2016-08-14,"Andalusia, Spain",within an hour,100%,,85,-4.43546,36.71948,Entire home/apt,4,4,1,0,4.25,t,0.2,120.0
186,13638745,74965400,Malena,2016-05-31,"Málaga, Spain",within an hour,100%,f,7,-4.43486,36.72427,Private room,3,31,0,0,4.55,t,0.32,38.0
187,1151186387443054134,449671063,Elena,2022-03-15,"Marbella, Spain",within an hour,100%,f,16,-4.436547326983639,36.70160587197509,Entire home/apt,5,3,3,2,5.0,t,2.5,111.0
188,708596686085162626,6686185,Esther,2013-06-01,"Andalusia, Spain",within a day,100%,f,1,-4.4402623,36.7090734,Private room,2,2,0,0,5.0,f,0.1,35.0
189,1061707045544028551,544079567,Adelina,2023-10-30,"Málaga, Spain",within a day,64%,f,2,-4.360968492857612,36.7187011793785,Entire home/apt,3,0,0,0,,f,,100.0
190,1032309433664997867,167730931,Alberto,2018-01-14,"Málaga, Spain",within an hour,100%,t,6,-4.419502626319561,36.72381343992827,Entire home/apt,4,0,0,0,,t,,95.0
191,1161556654367924858,94173177,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,f,115,-4.41796885262358,36.72393622718605,Entire home/apt,4,0,0,0,,t,,2000.0
192,21466209,127195773,Mónica Y Juan,2017-04-23,"Málaga, Spain",within an hour,100%,t,3,-4.43297,36.72394,Entire home/apt,4,573,49,6,4.85,f,7.05,60.0
193,928682341487067240,71144892,Beatriz V.,2016-05-09,"Málaga, Spain",,,f,1,-4.4190500539672835,36.72333899199531,Entire home/apt,3,0,0,0,,f,,180.0
194,889827354293321104,397053855,Sharing,2021-04-15,,within an hour,98%,f,137,-4.42418,36.71921,Entire home/apt,5,11,11,1,4.82,t,1.34,92.0
195,18942350,130723584,Santa Cruz,2017-05-17,"Andalusia, Spain",within an hour,100%,f,12,-4.42539,36.71828,Entire home/apt,3,12,2,0,4.17,t,0.15,80.0
196,981690066367860269,453777166,Francisco,2022-04-11,,a few days or more,0%,f,28,-4.424819153544601,36.71845414004751,Entire home/apt,4,5,5,1,4.4,t,0.55,590.0
197,564188497652844409,417642887,PineappleHomes,2021-08-09,,within an hour,100%,,17,-4.42491,36.719543,Entire home/apt,6,43,17,0,4.56,t,1.52,90.0
198,724661650127691421,481148722,Monica,2022-09-26,,,,f,1,-4.354909300000001,36.7181499,Entire home/apt,4,1,1,0,5.0,t,0.09,90.0
199,920275971522151215,497972311,Adrian,2023-01-25,"Málaga, Spain",within an hour,100%,f,5,-4.445624984800816,36.72168826790453,Entire home/apt,6,18,18,2,4.61,f,1.5,100.0
200,688345729423252938,473802131,Faris,2022-08-07,"Málaga, Spain",,,f,1,-4.43924,36.71298,Entire home/apt,3,9,3,0,4.67,t,0.56,125.0
201,854035884106583736,170504972,Salvador,2018-01-29,"Málaga, Spain",within an hour,100%,f,1,-4.36777,36.72524,Entire home/apt,4,5,3,0,4.8,f,0.34,115.0
202,51852822,56792861,Cristina,2016-01-31,"Andalusia, Spain",within an hour,100%,t,1,-4.44117,36.70058,Private room,2,146,62,2,4.91,t,4.24,30.0
203,843293283415205186,130971146,Luiz,2017-05-18,"Málaga, Spain",within an hour,100%,t,4,-4.43788,36.70085,Private room,2,25,23,3,4.72,f,1.67,46.0
204,776696280697476250,466918124,Enrique,2022-06-30,,within an hour,96%,f,31,-4.36905,36.72045,Entire home/apt,8,19,13,0,4.79,t,1.16,200.0
205,696093316516112020,309456528,Take Care Malaga,2019-11-14,"Málaga, Spain",within an hour,94%,f,29,-4.355,36.71899,Entire home/apt,8,47,19,2,4.79,t,2.14,275.0
206,658689652846911434,38597712,Ignacio,2015-07-15,"Málaga, Spain",within a few hours,100%,f,1,-4.415442600529,36.73465286336813,Entire home/apt,5,7,2,0,5.0,t,0.3,94.0
207,18004790,41450936,Rocio,2015-08-14,"Málaga, Spain",,,f,3,-4.36043,36.7223,Entire home/apt,2,7,0,0,5.0,t,0.08,160.0
208,9829686,50626581,Ana,2015-12-06,"Málaga, Spain",within an hour,100%,f,3,-4.41413,36.72937,Entire home/apt,2,77,2,1,4.77,f,0.8,85.0
209,721591944166240875,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.4219567,36.7225087,Entire home/apt,4,85,48,3,4.81,f,4.47,1300.0
210,26767105,4376916,Antonio Luis,2012-12-11,"Málaga, Spain",,,f,1,-4.404276132583613,36.721185802661864,Entire home/apt,2,282,41,4,4.98,t,3.9,105.0
211,863366221495850271,29938856,Javier,2015-03-24,"Málaga, Spain",within a day,90%,t,4,-4.40871,36.71873,Entire home/apt,1,7,4,1,4.86,f,0.53,45.0
212,1135379025708194553,46728235,David,2015-10-16,"Málaga, Spain",within an hour,100%,t,12,-4.427403329262056,36.724733148488255,Entire home/apt,4,9,9,2,4.89,f,3.6,123.0
213,786891575901012655,298633288,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,f,78,-4.438915699475103,36.72066028609733,Entire home/apt,6,4,3,1,5.0,t,0.23,75.0
214,1183269535053439587,415234854,Isabel,2021-07-26,"Málaga, Spain",within a few hours,100%,f,4,-4.414707017210885,36.73050511941623,Entire home/apt,4,0,0,0,,f,,180.0
215,1094765428388218655,130543121,Jose,2017-05-16,"Gandia, Spain",within a few hours,100%,f,3,-4.418928442049054,36.73674632249009,Entire home/apt,6,0,0,0,,f,,150.0
216,1175391139701023578,14259034,Gabriel,2014-04-14,"Málaga, Spain",within a few hours,100%,f,2,-4.431392752500641,36.70823663874645,Private room,2,0,0,0,,f,,45.0
217,1028287134862066005,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.4184701,36.730823,Entire home/apt,4,12,12,0,4.58,t,1.76,1500.0
218,19224453,129038326,Virginia,2017-05-05,"Andalusia, Spain",within an hour,100%,t,2,-4.42296,36.71975,Entire home/apt,2,270,64,6,4.8,t,3.19,85.0
219,1111656801732911408,432581747,Holidu,2021-11-19,,within an hour,100%,f,462,-4.4383736,36.7125903,Entire home/apt,6,0,0,0,,t,,129.0
220,33487294,252333094,Paco,2019-03-31,"Málaga, Spain",within an hour,100%,f,2,-4.42126,36.7493,Entire home/apt,14,60,10,1,4.85,t,0.95,200.0
221,20209549,69011463,Patricia,2016-04-26,"Málaga, Spain",within an hour,100%,f,1,-4.410732835796089,36.727239698247416,Entire home/apt,2,1,1,1,5.0,f,1.0,80.0
222,823907029125439869,87733940,Amador,2016-08-03,"Málaga, Spain",within an hour,100%,t,7,-4.4114623591303825,36.71686314257798,Entire home/apt,4,47,30,3,4.98,t,2.88,80.0
223,43796118,195417803,Luisa Y Alejandro,2018-06-13,,within an hour,100%,t,1,-4.41114,36.71843,Entire home/apt,4,104,28,2,4.92,f,2.15,95.0
224,20020916,142166244,David,2017-07-24,"Málaga, Spain",,,f,1,-4.43243,36.72295,Private room,2,2,0,0,3.5,t,0.02,60.0
225,1132540820362821111,143470076,Novasol,2017-07-31,Norway,within an hour,99%,f,453,-4.4228333,36.7395786,Entire home/apt,5,0,0,0,,t,,212.0
226,15067371,46639025,Francisca,2015-10-15,"Madrid, Spain",within an hour,100%,t,2,-4.40945,36.71749,Entire home/apt,6,94,23,3,4.95,t,1.0,180.0
227,34807725,262364017,Lagar Martinez,2019-05-17,"Málaga, Spain",within a few hours,90%,f,5,-4.30062,36.81842,Entire home/apt,9,0,0,0,,f,,132.0
228,39014161,16644573,Cristina,2014-06-11,"Málaga, Spain",,,f,1,-4.43654,36.70443,Private room,1,1,1,0,3.0,f,0.11,25.0
229,777921671154411223,250112582,HomeAbroad Apartments,2019-03-20,"Andalusia, Spain",within an hour,90%,f,39,-4.44426,36.72146,Entire home/apt,6,0,0,0,,t,,74.0
230,584539122055233322,30522072,Juan M,2015-04-03,"Málaga, Spain",within an hour,100%,t,19,-4.43736,36.71177,Entire home/apt,4,3,1,0,5.0,t,0.12,70.0
231,790505119365551089,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.3991166,36.7274813,Entire home/apt,2,8,7,0,5.0,t,0.48,110.0
232,594052285933880785,128144305,Enrique,2017-04-29,"Málaga, Spain",within an hour,100%,f,12,-4.4344,36.72492,Entire home/apt,6,0,0,0,,f,,99.0
233,21292519,126386697,Lu&Cia,2017-04-18,"Málaga, Spain",within an hour,100%,f,44,-4.43108,36.71366,Entire home/apt,6,48,2,0,4.63,t,0.59,100.0
234,882631045462065035,489741245,Sofia,2022-11-30,"Málaga, Spain",a few days or more,14%,f,2,-4.423362,36.7487844,Private room,1,0,0,0,,f,,30.0
235,51442533,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.43664,36.69943,Entire home/apt,4,23,6,0,4.35,t,0.66,90.0
236,991282999199525269,539553717,Irene,2023-09-29,,a few days or more,0%,f,1,-4.421075700524894,36.72658681035026,Entire home/apt,6,0,0,0,,t,,200.0
237,1130982615667001595,464096598,Greensol Homes And Apartments,2022-06-13,,within an hour,100%,t,4,-4.410646569762881,36.72643091759978,Entire home/apt,4,3,3,1,5.0,f,1.55,130.0
238,1091935657131988471,309456528,Take Care Malaga,2019-11-14,"Málaga, Spain",within an hour,94%,f,29,-4.411654317596578,36.71655732429439,Entire home/apt,3,11,11,3,4.18,t,2.92,200.0
239,685208334367880476,473052478,Trinidad,2022-08-03,,within a day,50%,f,1,-4.4294,36.71982,Entire home/apt,4,0,0,0,,t,,100.0
240,1153066856457901380,570229,Alvaro,2011-05-09,"Coquimbo, Chile",within an hour,100%,t,8,-4.4397936380357095,36.72121520116233,Entire home/apt,3,5,5,2,5.0,t,3.19,50.0
241,735191634958636426,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.42296,36.72058,Entire home/apt,2,3,3,0,4.67,t,0.33,125.0
242,597015583542257371,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.430965,36.723667,Entire home/apt,4,98,37,3,4.7,t,3.63,120.0
243,1126768348339451335,32594491,Prodigia,2015-05-04,"Málaga, Spain",within an hour,97%,t,11,-4.3558606,36.7217876,Entire home/apt,2,2,2,0,5.0,t,0.71,130.0
244,49883069,402266396,Malaga Rentaltur,2021-05-18,"Málaga, Spain",within an hour,100%,t,3,-4.36214,36.72036,Entire home/apt,2,79,12,1,4.78,t,2.18,81.0
245,892679575117408988,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.4177065,36.7318599,Entire home/apt,5,33,33,0,4.82,t,2.93,1000.0
246,858335757664101663,309456528,Take Care Malaga,2019-11-14,"Málaga, Spain",within an hour,94%,f,29,-4.357864866270447,36.719593743290766,Entire home/apt,5,24,15,4,4.75,t,1.59,200.0
247,31649557,172327669,Moises,2018-02-08,"Andalusia, Spain",within an hour,100%,t,1,-4.3792154,36.7223706,Entire home/apt,12,28,13,2,5.0,f,0.81,495.0
248,762834929063179265,243540079,Elizabeth,2019-02-16,"Andalusia, Spain",within an hour,100%,f,7,-4.41402,36.72692,Private room,2,59,42,4,4.78,f,3.33,45.0
249,598459188402895078,452871190,Carlos,2022-04-05,,within an hour,100%,f,1,-4.356480091810226,36.72003335754596,Entire home/apt,4,4,1,0,5.0,t,0.17,65.0
250,1111648064683615648,298633288,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,f,78,-4.3635543,36.7212755,Entire home/apt,6,10,10,1,4.6,t,3.53,75.0
251,942755928338366995,102117,Ines,2010-04-01,"Los Angeles, CA",within a few hours,100%,f,3,-4.376755199896584,36.7230665613884,Entire home/apt,4,0,0,0,,t,,150.0
252,574640237309927730,447759755,Michaela,2022-03-03,,within an hour,100%,t,3,-4.42533,36.727032,Entire home/apt,2,50,17,0,4.86,t,1.79,59.0
253,930260530640855634,334881669,Ulrich,2020-02-10,"Fresnes, France",within an hour,90%,f,4,-4.4351918,36.7223011,Entire home/apt,2,11,11,1,4.64,t,1.03,59.0
254,983835592141967005,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.4249965,36.7292357,Entire home/apt,4,21,21,2,4.67,t,2.39,1500.0
255,583145152904320601,449495528,Inés,2022-03-14,,within a few hours,90%,t,3,-4.368269,36.721874,Entire home/apt,6,50,27,2,4.96,f,1.89,150.0
256,1050560480746233405,298633288,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,f,78,-4.3596702,36.7205682,Entire home/apt,2,0,0,0,,t,,55.0
257,1018115474884248070,460391145,Marta Y Fran,2022-05-22,,,,t,148,-4.430899596816288,36.72207860897124,Entire home/apt,4,12,12,2,4.42,t,2.17,1180.0
258,15835869,102552567,Pedro,2016-11-05,"Málaga, Spain",within a few hours,100%,f,1,-4.4449,36.69747,Entire home/apt,5,11,3,0,4.73,f,0.13,79.0
259,1071810440332887485,512959699,Edwin,2023-05-03,"Málaga, Spain",within an hour,100%,f,1,-4.437805,36.6989573,Entire home/apt,4,0,0,0,,f,,199.0
260,932470040143327492,298633288,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,f,78,-4.432136499999999,36.7237176,Entire home/apt,3,7,7,1,4.71,t,0.61,72.0
261,1118879348161383256,252959314,Malaga,2019-04-03,"Málaga, Spain",within an hour,94%,f,74,-4.424200059444685,36.72635642292263,Private room,2,12,12,2,4.0,t,3.79,31.0
262,35418479,8544512,Malaga Center Flat,2013-08-31,"Málaga, Spain",within an hour,98%,f,73,-4.42452,36.71816,Entire home/apt,4,19,4,0,4.68,t,0.32,134.0
263,1062221512145167816,309456528,Take Care Malaga,2019-11-14,"Málaga, Spain",within an hour,94%,f,29,-4.431836636270839,36.72621421503988,Entire home/apt,4,4,4,0,5.0,t,0.86,150.0
264,1118901756603858988,252959314,Malaga,2019-04-03,"Málaga, Spain",within an hour,94%,f,74,-4.424597777402254,36.72716574048844,Private room,2,7,7,3,4.43,t,2.23,26.0
265,1115674354734860711,567012379,Jose Maria,2024-03-14,,within an hour,100%,f,2,-4.411164595917616,36.72012152074963,Entire home/apt,4,1,1,0,5.0,t,0.49,159.0
266,1131092961255148585,460391145,Marta Y Fran,2022-05-22,,,,t,148,-4.43137,36.72271,Entire home/apt,2,3,3,1,4.67,t,1.48,1393.0
267,1118040717329512445,40922171,Emilio,2015-08-09,"Málaga, Spain",within an hour,100%,f,1,-4.4356392,36.7089398,Entire home/apt,4,3,3,0,4.67,t,0.98,150.0
268,26556131,89660355,Francisco José,2016-08-13,,within an hour,100%,t,2,-4.41414,36.71619,Private room,2,67,29,3,4.91,t,1.06,75.0
269,2343063,11931754,Frédéric C,2014-02-04,"Málaga, Spain",within an hour,100%,t,2,-4.4197,36.72609,Entire home/apt,2,829,53,4,4.8,t,6.63,45.0
270,805552230009897464,59902915,Luisa,2016-02-22,"Málaga, Spain",,,,13,-4.411687726458742,36.72739090951598,Entire home/apt,4,57,43,6,4.88,t,3.63,150.0
271,25262201,190855352,Manuel,2018-05-21,,within a day,100%,f,1,-4.44541,36.71496,Entire home/apt,3,0,0,0,,t,,100.0
272,50273100,21521353,Leandro,2014-09-19,"Málaga, Spain",within an hour,100%,f,56,-4.438597202301025,36.7018928527832,Entire home/apt,6,75,20,3,4.69,t,2.02,200.0
273,19938934,141293059,Miguel,2017-07-19,"Andalusia, Spain",within an hour,100%,t,1,-4.41174,36.71881,Entire home/apt,5,97,20,2,4.94,f,1.16,89.0
274,1150864262082199864,143993383,Sebastian,2017-08-02,,within an hour,100%,f,3,-4.438360423703831,36.705470811270146,Entire home/apt,6,1,1,1,5.0,f,1.0,80.0
275,785265972324564212,83885748,Esperanza Y Isabel,2016-07-15,"Andalusia, Spain",,,f,2,-4.43144,36.71241,Entire home/apt,3,0,0,0,,f,,125.0
276,17612221,101861441,Maria Remedios,2016-10-30,"Málaga, Spain",within an hour,100%,t,1,-4.41177,36.71803,Entire home/apt,6,98,23,4,5.0,f,1.12,180.0
277,991361276901127280,539554971,José Manuel,2023-09-29,"Málaga, Spain",within an hour,100%,t,1,-4.437663371790174,36.705858774542634,Entire home/apt,4,58,58,9,4.91,f,6.44,110.0
278,602927366520965112,418154545,Silvia,2021-08-12,,within an hour,100%,t,2,-4.4324,36.72206,Entire home/apt,4,141,58,5,4.77,f,5.24,84.0
279,925470763784353589,460391145,Marta Y Fran,2022-05-22,,,,t,148,-4.4316030506626145,36.721357794800575,Entire home/apt,3,33,33,2,4.76,t,3.03,1000.0
280,753252,3912651,Juan Francisco,2012-10-18,"Málaga, Spain",within an hour,100%,f,4,-4.35463,36.71801,Entire home/apt,4,23,4,0,4.96,t,0.17,80.0
281,42373544,126386697,Lu&Cia,2017-04-18,"Málaga, Spain",within an hour,100%,f,44,-4.38967,36.72312,Entire home/apt,4,22,8,1,4.32,t,0.42,100.0
282,961314210249382921,532682564,Juan,2023-08-19,"Málaga, Spain",a few days or more,25%,f,1,-4.5490412,36.7139422,Entire home/apt,5,0,0,0,,f,,100.0
283,976887984748633708,40618169,Stefano,2015-08-05,"Amsterdam, Netherlands",within an hour,100%,f,4,-4.4289687,36.7264407,Private room,2,18,18,6,4.78,f,1.98,24.0
284,53424210,126386697,Lu&Cia,2017-04-18,"Málaga, Spain",within an hour,100%,f,44,-4.41192,36.71656,Entire home/apt,2,45,11,0,4.58,t,1.44,70.0
285,53809310,84879222,Ana,2016-07-20,"Málaga, Spain",within an hour,100%,t,2,-4.35785,36.72003,Entire home/apt,3,19,14,0,4.95,f,0.66,69.0
286,1126060660074965998,32594491,Prodigia,2015-05-04,"Málaga, Spain",within an hour,97%,t,11,-4.3558606,36.7217876,Entire home/apt,2,4,4,2,4.5,t,1.82,130.0
287,889218323491696076,32359335,Blanca,2015-05-01,"Málaga, Spain",within an hour,100%,t,2,-4.3987,36.72711,Entire home/apt,4,24,20,1,4.88,t,1.84,120.0
288,1046966077658045805,544263779,Holidu,2023-10-31,"Madrid, Spain",within an hour,100%,f,665,-4.438548143953085,36.71393647488148,Entire home/apt,4,5,5,1,5.0,t,0.92,117.0
289,46812296,13161816,Paul,2014-03-15,"Munich, Germany",,,f,1,-4.359,36.71924,Entire home/apt,5,16,6,1,4.94,t,0.46,103.0
290,1119595159243546523,334881669,Ulrich,2020-02-10,"Fresnes, France",within an hour,90%,f,4,-4.4351918,36.7223011,Entire home/apt,2,4,4,0,3.75,t,1.43,80.0
291,1162813476006986784,576330493,Patricia,2024-05-07,,a few days or more,43%,f,5,-4.453320234922739,36.694970502195375,Entire home/apt,5,0,0,0,,f,,125.0
292,756979926834165938,78650682,Alberto,2016-06-19,"Andalusia, Spain",within an hour,100%,f,6,-4.425154399999999,36.7257653,Private room,1,2,2,0,3.5,f,0.21,59.0
293,707772696197507117,33887636,Dora Linda,2015-05-21,"Málaga, Spain",within an hour,100%,t,3,-4.41153,36.72496,Entire home/apt,4,58,41,3,4.83,f,2.75,90.0
294,859390641880170682,298633288,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,f,78,-4.445183,36.701857,Entire home/apt,4,2,1,0,4.0,t,0.15,70.0
295,598031396397090522,432494095,"Loic, Estelle And Co",2021-11-18,,,,f,1,-4.41435,36.729733,Entire home/apt,2,0,0,0,,f,,134.0
296,633056163782042153,354248735,Xana,2020-07-07,,within an hour,100%,f,30,-4.41691,36.73517,Entire home/apt,4,0,0,0,,t,,107.0
297,1172215994878281288,309456528,Take Care Malaga,2019-11-14,"Málaga, Spain",within an hour,94%,f,29,-4.43410960145293,36.72194596537532,Entire home/apt,4,2,2,2,4.5,t,2.0,250.0
